job_title,experience_level,employment_type,company_size,company_location,employee_residence,industry,remote_ratio,years_experience,education_level,primary_language,has_ml_in_title,manages_people,team_size,certifications_count,weekly_hours,uses_ai_tools_daily,ai_tools_hours_per_week,salary_currency,salary_usd,equity_offered_pct,bonus_pct,job_satisfaction_score,interviews_to_offer,switched_jobs_last_year,upskilling_hours_per_month,fears_ai_automation_score
Data Engineer,Mid,Full-time,M,US,US,Technology,100,7.4,Masters,SQL,False,False,9,3,47.7,True,14.1,USD,181305,0.069,6.2,5.4,4,False,3.4,6.9
Data Analyst,Mid,Full-time,M,US,US,Technology,0,5.1,PhD,Python,False,False,4,0,62.3,False,3.5,USD,113942,0.14,3.4,6.1,6,False,8.7,7.1
MLOps Engineer,Entry,Full-time,L,IN,IN,Healthcare,50,1.6,Masters,Python,False,False,13,1,40.1,True,19.6,INR,31292,0.0,10.7,6.7,2,False,12.9,3.5
Data Scientist,Senior,Full-time,M,US,US,Healthcare,100,11.7,Masters,Python,False,False,11,3,52.1,False,1.5,USD,186850,0.0,18.8,6.9,11,True,3.3,4.5
AI Engineer,Senior,Full-time,M,US,US,Finance,0,8.7,Bachelors,SQL,True,False,13,4,39.2,True,10.8,USD,164410,0.07,3.3,6.0,4,False,6.4,1.5
Analytics Engineer,Mid,Full-time,M,IN,IN,Finance,0,5.4,Bachelors,Python,False,False,9,1,36.6,True,8.5,INR,34934,0.037,0.0,5.3,5,False,4.1,5.4
Data Analyst,Executive,Full-time,M,GB,GB,Consulting,0,20.2,Masters,Python,False,True,4,1,45.3,True,11.0,GBP,115289,0.0,20.0,6.4,10,False,10.8,8.7
Data Analyst,Executive,Full-time,L,US,US,Consulting,0,19.4,Masters,Python,False,True,12,2,51.7,False,2.2,USD,181876,0.033,16.2,6.6,11,True,4.0,5.9
Machine Learning Engineer,Entry,Full-time,L,US,US,Technology,0,4.9,Bachelors,Python,True,False,14,1,41.8,True,11.5,USD,101574,0.009,6.0,6.4,5,False,10.8,5.4
Data Engineer,Mid,Full-time,M,NL,NL,Consulting,0,6.8,PhD,SQL,False,False,7,1,32.5,False,5.1,EUR,77233,0.233,9.7,6.0,5,False,14.7,4.9
Data Analyst,Executive,Full-time,L,GB,GB,Technology,50,20.8,Bootcamp,Python,False,True,7,1,47.6,True,17.4,GBP,129256,0.063,16.8,8.8,9,False,0.0,6.7
Research Scientist,Mid,Full-time,S,NL,NL,Technology,0,8.4,Bachelors,Python,True,False,3,0,47.2,False,3.9,EUR,118983,0.561,7.2,7.0,2,False,14.6,4.4
Data Analyst,Senior,Full-time,M,IN,IN,Healthcare,0,12.4,Masters,Python,False,False,9,2,62.0,True,16.5,INR,28976,0.004,7.2,2.3,10,True,1.8,5.4
MLOps Engineer,Mid,Full-time,M,AU,AU,Government,0,6.5,Bachelors,SQL,False,False,9,1,41.2,True,13.3,AUD,89715,0.098,9.0,3.0,5,False,11.1,5.7
Data Engineer,Mid,Full-time,S,BR,BR,Education,50,6.8,Masters,Python,False,False,10,1,43.9,False,0.0,BRL,20644,0.065,3.3,5.1,2,False,16.2,1.0
LLM Engineer,Senior,Full-time,L,BR,BR,Media,100,9.8,PhD,Python,True,False,5,1,42.3,True,11.5,BRL,64618,0.032,14.3,7.1,3,False,8.5,2.9
Computer Vision Engineer,Mid,Full-time,M,IN,IN,Media,50,4.8,Self-taught,Python,True,False,9,3,44.2,False,1.7,INR,29660,0.0,11.6,7.4,4,False,4.6,6.4
MLOps Engineer,Mid,Full-time,M,IN,IN,Healthcare,50,5.6,Bootcamp,SQL,False,False,7,6,38.5,False,0.0,INR,33172,0.205,6.0,7.8,3,False,9.1,7.1
Data Engineer,Mid,Full-time,M,CA,CA,Finance,50,9.0,Self-taught,SQL,False,False,9,2,36.9,True,17.6,CAD,102617,0.069,10.0,7.0,5,True,0.0,7.7
AI Engineer,Entry,Full-time,L,US,US,Consulting,0,2.7,Bachelors,SQL,True,False,4,1,40.6,False,1.4,USD,100002,0.005,12.5,6.9,8,True,15.3,4.5
Analytics Engineer,Senior,Contract,M,IN,IN,Technology,0,7.0,Bachelors,Python,False,False,4,1,43.0,False,2.5,INR,42958,0.153,6.4,6.3,3,False,2.3,4.3
Data Engineer,Mid,Full-time,M,AU,AU,Consulting,0,6.4,Masters,Python,False,False,7,1,38.7,True,9.6,AUD,65923,0.0,4.9,4.2,5,False,11.7,3.8
AI Engineer,Entry,Contract,M,US,US,Media,100,0.7,Bachelors,SQL,True,False,10,3,47.6,True,8.1,USD,66413,0.0,5.9,6.0,3,False,16.6,5.5
Data Scientist,Lead,Full-time,S,US,US,Finance,0,16.7,Bachelors,Python,False,True,6,1,47.2,True,10.9,USD,140344,0.567,12.0,5.3,3,False,4.8,5.1
Machine Learning Engineer,Entry,Full-time,M,US,US,Manufacturing,50,2.8,Bootcamp,Python,True,False,6,2,34.2,True,15.2,USD,85682,0.189,11.1,7.8,8,False,3.5,7.1
Machine Learning Engineer,Senior,Full-time,S,CA,CA,Government,50,11.3,Masters,SQL,True,False,3,0,54.2,False,3.9,CAD,101415,0.565,8.6,5.8,6,False,6.9,2.8
Data Analyst,Mid,Full-time,M,US,US,Manufacturing,0,9.3,Masters,Scala,False,False,15,2,43.4,False,0.0,USD,112478,0.133,7.8,5.4,5,False,3.3,7.3
Data Analyst,Lead,Full-time,M,GB,GB,Finance,100,14.1,Bachelors,Julia,False,True,11,1,47.5,True,14.9,GBP,104410,0.0,13.3,5.3,10,False,1.0,3.9
Data Scientist,Senior,Full-time,S,GB,GB,Healthcare,0,12.2,Masters,Python,False,False,10,2,40.5,True,4.1,GBP,125342,0.268,6.7,4.3,5,False,9.8,6.3
Data Scientist,Entry,Part-time,M,NL,NL,Finance,50,2.0,Bootcamp,Python,False,False,9,2,38.0,False,1.5,EUR,40223,0.0,14.3,7.6,3,True,12.2,3.1
Data Scientist,Executive,Full-time,M,IN,IN,Technology,50,17.5,Masters,Python,False,True,7,6,53.2,True,4.5,INR,51479,0.104,22.0,5.9,10,False,0.0,2.7
Data Scientist,Mid,Full-time,M,IN,IN,Technology,0,6.6,Bachelors,Python,False,False,12,1,38.7,False,2.3,INR,29237,0.106,7.2,8.0,2,True,5.8,4.6
Data Science Manager,Entry,Contract,L,US,US,Government,0,2.8,Masters,Python,False,False,9,6,40.0,False,2.3,USD,70112,0.03,2.4,9.1,5,False,11.9,5.0
Data Analyst,Entry,Full-time,M,GB,GB,Consulting,100,1.8,Bachelors,Python,False,False,8,2,40.2,True,0.7,GBP,67564,0.233,11.4,7.1,4,True,4.8,7.2
Data Engineer,Mid,Full-time,S,CA,CA,Technology,50,5.8,Bachelors,Java,False,False,11,2,42.7,False,1.6,CAD,77871,0.623,3.9,7.8,3,False,11.8,1.4
Data Science Manager,Senior,Full-time,M,SG,SG,Technology,50,11.5,Masters,Python,False,False,4,3,51.5,False,3.3,SGD,126209,0.16,8.3,5.6,3,False,7.5,5.2
Data Engineer,Mid,Full-time,M,IN,IN,Retail,0,5.6,Bootcamp,Python,False,False,6,2,43.9,True,15.9,INR,28710,0.0,7.6,4.1,2,False,11.2,7.2
Business Intelligence Analyst,Mid,Full-time,S,GB,GB,Energy,0,4.7,PhD,Python,False,False,10,4,28.4,True,7.3,GBP,57643,0.433,10.9,8.6,6,False,11.7,6.5
Data Analyst,Entry,Full-time,S,US,GB,Healthcare,100,3.0,Masters,Python,False,False,4,3,38.0,False,2.3,USD,70616,0.692,14.2,8.2,7,False,6.2,7.1
Data Science Manager,Lead,Part-time,L,IN,IN,Finance,50,13.4,Masters,Python,False,True,13,3,38.1,True,7.6,INR,46553,0.044,17.2,7.1,8,False,0.0,4.7
Machine Learning Engineer,Mid,Full-time,L,FR,FR,Consulting,0,3.8,Bachelors,Python,True,False,1,1,39.2,True,17.1,EUR,104769,0.024,11.8,8.0,5,False,7.6,6.1
Research Scientist,Mid,Full-time,S,NL,NL,Technology,50,4.8,Masters,Python,True,False,9,1,43.6,True,13.6,EUR,96378,0.568,12.5,5.5,3,False,8.0,4.3
Data Engineer,Senior,Contract,L,NL,NL,Manufacturing,0,10.8,Self-taught,R,False,False,4,0,36.0,False,1.8,EUR,85121,0.0,7.9,4.4,4,False,1.1,1.0
Data Analyst,Senior,Full-time,M,US,US,Education,0,14.1,Bachelors,Scala,False,True,10,2,51.7,False,2.1,USD,67317,0.014,20.3,5.2,5,False,11.9,5.9
Data Analyst,Mid,Full-time,S,US,US,Consulting,50,4.2,Bachelors,Python,False,False,7,0,38.6,False,2.8,USD,64417,0.0,16.3,6.9,7,False,0.8,3.7
Data Analyst,Mid,Full-time,S,FR,FR,Media,0,6.5,Bachelors,Java,False,False,9,1,52.2,True,13.9,EUR,54765,0.065,6.6,6.6,8,False,6.0,5.4
AI Engineer,Senior,Full-time,L,US,US,Healthcare,100,9.8,Masters,Python,True,False,6,3,49.7,False,1.2,USD,195213,0.01,10.4,6.3,7,False,6.1,4.4
AI Engineer,Senior,Full-time,M,SG,SG,Healthcare,50,11.2,Masters,SQL,True,False,8,1,49.1,False,2.1,SGD,119247,0.082,10.8,7.3,6,False,6.8,2.5
MLOps Engineer,Lead,Full-time,L,US,US,Education,50,16.5,Bachelors,Python,False,True,12,3,51.6,True,3.3,USD,176721,0.043,15.8,7.0,4,False,5.6,5.8
Data Engineer,Mid,Full-time,M,IN,IN,Manufacturing,100,7.8,Self-taught,Python,False,False,13,2,47.5,True,6.6,INR,42820,0.178,7.9,9.0,4,False,9.6,4.2
Data Scientist,Mid,Freelance,M,US,US,Technology,50,9.2,Bootcamp,Python,False,False,6,1,44.3,True,7.4,USD,88190,0.092,9.4,8.4,10,False,2.6,3.3
AI Engineer,Senior,Full-time,S,US,US,Consulting,50,12.9,Bachelors,Python,True,False,7,2,32.1,True,10.0,USD,137928,0.633,15.1,8.1,4,False,8.3,2.0
Data Scientist,Senior,Full-time,M,CA,CA,Technology,100,7.2,PhD,Julia,False,False,6,2,48.7,True,9.0,CAD,192686,0.088,13.5,5.9,5,False,11.2,4.7
Computer Vision Engineer,Mid,Full-time,M,BR,BR,Technology,0,6.5,Bachelors,Scala,True,False,10,2,46.4,True,4.6,BRL,44487,0.069,12.7,7.0,6,False,7.1,4.7
Analytics Engineer,Lead,Contract,L,US,US,Energy,50,13.9,Bachelors,Java,False,True,5,6,37.2,True,17.7,USD,201746,0.028,20.0,6.3,9,False,4.0,3.4
AI Engineer,Entry,Full-time,S,US,US,Technology,100,4.3,Bootcamp,Python,True,False,8,2,41.1,True,14.4,USD,71776,0.241,3.8,6.0,3,False,9.2,4.6
Data Scientist,Mid,Full-time,M,US,US,Technology,100,7.4,Bachelors,Java,False,False,6,4,53.6,False,0.8,USD,159591,0.025,11.8,6.9,3,False,12.9,4.6
Machine Learning Engineer,Senior,Full-time,S,US,US,Retail,0,8.1,Masters,Python,True,False,13,1,52.9,True,6.8,USD,134247,0.0,11.6,6.8,2,False,15.5,3.4
Data Analyst,Mid,Full-time,S,IN,IN,Healthcare,50,9.1,Masters,Python,False,False,9,0,36.1,True,13.4,INR,22780,0.241,6.7,6.5,7,False,1.6,6.0
Data Science Manager,Lead,Full-time,M,SG,US,Finance,0,13.1,Bootcamp,Java,False,True,9,1,42.1,False,4.7,SGD,122627,0.14,17.7,7.4,5,False,0.0,3.8
Machine Learning Engineer,Mid,Full-time,S,IN,IN,Media,50,7.3,Self-taught,SQL,True,False,7,0,42.8,True,7.1,INR,25628,0.385,5.0,6.0,3,False,11.7,2.3
Research Scientist,Entry,Part-time,S,US,US,Government,0,5.3,Bachelors,SQL,True,False,3,3,45.9,True,11.8,USD,38092,0.731,9.2,8.6,3,False,12.9,4.2
Data Scientist,Mid,Contract,S,AU,AU,Healthcare,0,6.0,PhD,Python,False,False,9,1,45.4,False,0.0,AUD,78240,0.455,6.1,6.8,1,False,15.9,5.0
Machine Learning Engineer,Senior,Full-time,M,AU,US,Finance,50,9.1,Bachelors,Python,True,False,9,2,54.3,True,13.9,AUD,104171,0.017,12.4,4.1,3,True,6.9,3.3
Data Analyst,Lead,Contract,S,IN,IN,Government,100,13.3,Self-taught,R,False,True,7,1,40.0,True,8.5,INR,26171,0.527,17.6,7.0,4,False,7.4,1.2
AI Engineer,Executive,Contract,M,CA,CA,Consulting,50,17.0,Bachelors,Python,True,True,8,3,40.9,True,13.3,CAD,161961,0.18,13.8,9.4,5,False,11.0,2.4
Data Science Manager,Senior,Contract,M,CA,CA,Finance,0,9.8,Bachelors,Python,False,False,9,6,48.5,True,0.5,CAD,110181,0.178,11.4,5.9,4,False,16.4,4.5
Machine Learning Engineer,Senior,Full-time,L,IN,IN,Technology,50,5.7,Bachelors,R,True,False,11,5,51.0,True,11.3,INR,59241,0.074,10.1,5.0,4,False,4.6,5.9
MLOps Engineer,Mid,Part-time,M,US,US,Healthcare,0,7.5,Masters,Python,False,False,1,0,28.2,False,0.1,USD,63867,0.04,5.3,9.7,9,False,1.8,5.0
Data Scientist,Entry,Full-time,L,CA,CA,Technology,50,1.1,Bachelors,Python,False,False,7,0,38.4,True,9.0,CAD,80003,0.051,11.5,6.9,5,False,2.1,2.2
Data Analyst,Mid,Full-time,L,AU,AU,Technology,0,5.6,Bachelors,SQL,False,False,8,1,45.2,True,10.9,AUD,96275,0.014,7.9,6.5,2,True,1.8,5.4
Data Scientist,Mid,Full-time,L,US,US,Technology,50,6.5,Bachelors,Python,False,True,6,1,50.3,True,12.9,USD,122472,0.011,11.1,6.1,2,False,9.6,4.0
Data Analyst,Entry,Full-time,M,US,US,Manufacturing,50,6.5,Masters,SQL,False,False,5,0,34.0,False,1.8,USD,46987,0.0,0.0,6.4,4,False,18.3,8.3
Data Analyst,Mid,Full-time,L,IN,IN,Education,100,7.1,Bachelors,Python,False,False,10,2,48.1,False,1.8,INR,22040,0.017,8.6,6.3,10,False,10.4,5.5
Research Scientist,Executive,Full-time,S,ES,ES,Technology,50,14.4,Masters,Python,True,True,10,5,40.8,True,9.2,EUR,146763,0.358,15.0,6.4,7,False,8.2,2.3
Machine Learning Engineer,Mid,Full-time,M,CA,CA,Media,100,3.7,Bachelors,Python,True,False,8,1,30.6,False,3.3,CAD,87416,0.005,15.7,9.4,2,False,5.2,1.0
AI Engineer,Entry,Full-time,M,US,US,Healthcare,0,2.1,Masters,SQL,True,False,4,1,38.5,True,8.3,USD,92530,0.0,11.9,6.3,8,False,13.3,4.2
AI Engineer,Entry,Full-time,S,US,NL,Healthcare,100,2.5,PhD,Python,True,False,6,3,45.3,False,2.0,USD,87278,0.284,2.2,6.0,3,True,13.0,5.8
Data Engineer,Senior,Full-time,M,IN,IN,Finance,50,9.8,Masters,Python,False,False,5,4,35.1,True,9.6,INR,54307,0.177,15.4,5.6,7,False,13.1,5.1
Business Intelligence Analyst,Entry,Full-time,L,US,US,Education,0,1.0,Masters,Python,False,False,7,1,39.6,True,0.5,USD,75618,0.031,0.3,8.1,4,False,14.3,6.2
Machine Learning Engineer,Senior,Freelance,M,US,US,Consulting,0,10.7,Masters,R,True,False,6,1,43.0,True,12.1,USD,159955,0.0,14.2,7.4,5,True,1.7,5.0
Business Intelligence Analyst,Executive,Full-time,M,US,US,Finance,0,15.3,Bachelors,Python,False,True,8,2,41.3,False,2.8,USD,201087,0.213,19.4,6.4,9,False,1.5,4.7
Analytics Engineer,Senior,Full-time,M,AU,AU,Consulting,0,10.2,Masters,Python,False,False,5,1,50.5,True,11.6,AUD,105077,0.088,13.4,3.7,6,False,5.7,3.7
MLOps Engineer,Senior,Full-time,S,IN,IN,Healthcare,0,6.4,PhD,Python,False,False,6,1,41.8,True,8.9,INR,38210,0.557,6.1,6.6,5,False,10.4,6.5
Machine Learning Engineer,Executive,Full-time,L,US,US,Consulting,0,20.6,Bachelors,Scala,True,True,5,2,41.7,True,13.1,USD,281948,0.013,17.9,6.8,9,False,9.9,4.0
LLM Engineer,Mid,Full-time,L,CA,CA,Healthcare,50,3.9,Bootcamp,Python,True,False,8,0,43.6,True,13.5,CAD,109045,0.03,1.0,6.7,4,False,0.0,4.9
MLOps Engineer,Mid,Freelance,L,GB,GB,Retail,50,5.4,Masters,SQL,False,False,9,2,50.7,False,2.2,GBP,88559,0.056,6.8,2.2,7,False,6.6,8.0
Analytics Engineer,Senior,Contract,S,US,US,Technology,100,11.6,Bootcamp,Python,False,False,5,2,35.8,True,7.9,USD,120814,0.344,11.6,7.4,4,True,7.8,5.5
Data Scientist,Lead,Full-time,L,GB,GB,Retail,100,11.2,Bootcamp,Python,False,True,8,6,55.1,True,14.2,GBP,114590,0.047,15.5,7.1,2,False,13.3,2.0
Data Engineer,Senior,Full-time,L,ES,ES,Energy,0,9.5,Bachelors,Python,False,True,8,2,36.3,True,4.7,EUR,80353,0.032,10.8,7.5,6,False,4.3,5.4
Research Scientist,Mid,Freelance,L,IN,IN,Consulting,0,9.1,Bachelors,SQL,True,False,15,3,46.4,True,7.2,INR,27855,0.067,12.1,5.7,4,False,8.1,5.2
Data Scientist,Mid,Full-time,S,NL,NL,Government,0,3.1,Bachelors,Python,False,False,9,2,30.4,False,3.6,EUR,51432,0.263,14.0,9.4,3,False,14.1,7.7
Machine Learning Engineer,Senior,Contract,S,IN,IN,Finance,0,8.6,Self-taught,SQL,True,False,6,0,48.9,False,2.8,INR,29035,0.624,11.7,3.6,7,True,10.5,5.3
AI Engineer,Lead,Full-time,S,US,US,Technology,100,9.6,Bachelors,Python,True,True,8,2,52.7,True,12.4,USD,276550,0.451,15.5,6.6,6,True,9.3,3.3
Data Analyst,Entry,Full-time,L,US,US,Education,50,4.9,Bachelors,SQL,False,False,6,2,39.7,True,8.2,USD,59053,0.017,14.2,7.1,6,False,7.1,5.5
Data Engineer,Lead,Full-time,L,GB,GB,Finance,0,13.5,Bachelors,SQL,False,True,9,1,44.6,True,12.8,GBP,156152,0.055,19.8,7.8,9,False,6.9,2.9
MLOps Engineer,Entry,Full-time,M,US,US,Technology,50,0.7,Bachelors,SQL,False,False,9,0,45.4,True,14.3,USD,69774,0.136,6.1,6.1,1,False,17.3,5.0
Data Scientist,Entry,Full-time,S,DE,DE,Healthcare,100,2.5,PhD,R,False,False,8,3,42.8,False,1.2,EUR,38828,0.099,3.7,5.5,5,False,4.9,6.2
Data Scientist,Mid,Contract,L,CA,CA,Technology,100,6.3,Bachelors,Python,False,False,10,1,35.1,True,6.7,CAD,110186,0.052,14.1,10.0,5,False,12.1,4.3
Computer Vision Engineer,Entry,Full-time,L,BR,US,Finance,100,0.3,Masters,Python,True,False,8,2,50.3,False,0.0,BRL,33444,0.004,12.1,6.2,5,True,9.1,5.6
MLOps Engineer,Senior,Full-time,S,NL,NL,Healthcare,0,8.8,Bootcamp,Python,False,False,14,1,50.2,False,0.2,EUR,85372,0.0,11.3,5.6,2,False,0.0,2.8
AI Engineer,Mid,Full-time,M,IN,IN,Consulting,50,5.6,Bachelors,Python,True,False,11,2,49.3,False,4.0,INR,27566,0.046,7.1,7.8,6,False,9.5,4.5
Analytics Engineer,Mid,Full-time,M,DE,DE,Consulting,100,5.6,Bachelors,SQL,False,False,5,2,31.1,True,18.4,EUR,66216,0.095,8.1,8.6,3,False,2.0,4.3
Data Analyst,Lead,Full-time,S,IN,IN,Retail,0,16.8,Masters,Python,False,True,9,1,39.2,True,7.6,INR,31396,0.0,10.2,5.0,7,True,3.2,6.0
MLOps Engineer,Mid,Full-time,S,IN,IN,Technology,100,8.3,Bachelors,Python,False,False,5,3,46.2,True,5.5,INR,36148,0.0,6.2,5.6,4,False,10.1,8.0
AI Engineer,Senior,Full-time,M,IN,IN,Consulting,0,8.1,Masters,SQL,True,False,13,1,50.3,True,5.7,INR,51831,0.117,11.3,6.0,7,False,20.3,1.9
Data Engineer,Mid,Full-time,M,GB,GB,Government,0,6.1,Masters,Python,False,True,5,2,47.5,False,1.0,GBP,57387,0.0,6.2,4.2,4,True,17.0,7.0
Data Engineer,Senior,Full-time,L,US,US,Manufacturing,50,10.9,Bachelors,Python,False,False,6,0,38.4,True,7.7,USD,121187,0.0,16.4,7.5,4,False,0.0,4.6
Machine Learning Engineer,Entry,Full-time,L,IN,IN,Technology,0,2.3,Bachelors,Python,True,False,5,2,42.8,True,13.1,INR,25875,0.099,11.9,7.6,3,False,4.5,4.6
Data Scientist,Senior,Full-time,M,DE,DE,Manufacturing,0,10.7,Masters,SQL,False,False,4,3,45.5,True,6.9,EUR,159412,0.037,12.9,7.8,8,True,8.6,4.0
MLOps Engineer,Senior,Full-time,M,PL,AU,Government,100,10.9,Self-taught,Python,False,False,8,3,37.7,True,8.4,PLN,52841,0.056,10.6,8.2,10,True,2.7,5.4
Computer Vision Engineer,Mid,Contract,M,CA,CA,Technology,0,2.1,Bachelors,Python,True,False,9,1,39.9,False,2.7,CAD,89556,0.002,1.9,8.3,2,False,9.1,3.2
Business Intelligence Analyst,Lead,Full-time,M,US,IN,Media,0,15.9,Masters,Scala,False,True,13,2,51.5,True,9.1,USD,143638,0.0,16.8,6.6,10,False,7.1,6.5
AI Engineer,Senior,Freelance,L,IN,IN,Healthcare,100,11.5,PhD,Python,True,False,7,1,51.8,True,3.4,INR,43371,0.0,13.3,6.9,6,True,0.7,3.0
Data Analyst,Mid,Full-time,S,US,ES,Technology,50,7.6,Bachelors,R,False,False,9,3,52.6,True,9.5,USD,100986,0.232,7.8,4.3,1,False,0.2,5.8
Data Scientist,Senior,Full-time,M,ES,ES,Technology,0,11.0,Bachelors,Scala,False,False,12,2,47.8,False,6.5,EUR,57938,0.144,8.9,6.0,8,False,8.3,6.7
AI Engineer,Mid,Full-time,L,GB,GB,Consulting,0,5.6,Bachelors,Rust,True,False,3,0,40.0,False,2.8,GBP,96511,0.016,5.8,5.5,4,True,10.8,3.8
Data Analyst,Mid,Contract,S,DE,DE,Finance,0,11.0,Bootcamp,Python,False,False,6,0,45.9,True,11.8,EUR,70197,0.0,7.8,7.4,4,False,13.4,6.1
Data Engineer,Mid,Full-time,M,IN,IN,Manufacturing,50,5.3,Masters,Python,False,False,8,1,56.2,True,9.0,INR,29576,0.016,8.5,2.4,7,False,7.4,4.5
Research Scientist,Senior,Full-time,M,AU,AU,Technology,0,10.7,Bachelors,Python,True,False,6,3,35.7,True,3.1,AUD,177926,0.012,9.4,8.7,3,False,9.9,5.3
Data Scientist,Senior,Full-time,M,US,US,Consulting,50,9.4,Masters,Python,False,False,13,1,37.0,True,4.3,USD,157530,0.1,16.3,5.7,4,True,0.2,6.7
AI Engineer,Senior,Full-time,L,US,US,Technology,0,11.9,Bachelors,Python,True,False,4,2,44.0,True,8.3,USD,175687,0.0,22.0,6.3,9,False,4.5,4.9
Analytics Engineer,Executive,Full-time,L,GB,GB,Consulting,100,19.0,Masters,SQL,False,True,7,1,53.3,True,11.3,GBP,196852,0.056,12.8,6.3,8,False,17.3,2.2
Data Scientist,Senior,Full-time,M,GB,GB,Healthcare,0,11.5,Masters,R,False,False,5,2,43.3,True,7.0,GBP,102699,0.116,17.0,5.0,4,False,11.1,4.0
AI Engineer,Mid,Full-time,L,SG,SG,Finance,0,7.0,Bootcamp,Python,True,False,9,1,51.4,True,16.5,SGD,74926,0.0,8.5,7.4,8,False,12.0,6.3
MLOps Engineer,Senior,Full-time,S,US,US,Technology,0,9.1,Bachelors,Python,False,False,6,5,33.2,True,11.5,USD,138058,0.0,10.3,6.7,5,False,12.1,6.0
Machine Learning Engineer,Senior,Full-time,S,US,US,Government,100,12.9,PhD,Python,True,True,9,1,44.4,True,14.4,USD,179658,0.365,15.2,7.6,4,True,8.5,2.0
Data Engineer,Senior,Full-time,M,FR,FR,Finance,50,10.0,Bachelors,Python,False,False,8,2,50.1,False,0.0,EUR,151318,0.144,13.2,6.8,9,False,2.3,5.3
Data Analyst,Senior,Full-time,M,DE,DE,Technology,50,8.3,Bachelors,Rust,False,False,9,1,48.6,False,0.0,EUR,65737,0.0,10.2,6.0,3,True,3.9,4.0
Data Science Manager,Lead,Full-time,M,FR,CA,Healthcare,100,11.1,Bachelors,Python,False,True,8,3,45.1,False,2.6,EUR,98896,0.0,17.3,8.3,7,False,8.1,3.7
Data Engineer,Lead,Full-time,L,US,US,Healthcare,0,17.2,Masters,Python,False,True,7,4,40.4,True,7.2,USD,230953,0.0,15.8,6.4,12,False,15.6,5.0
Data Analyst,Executive,Full-time,M,US,US,Healthcare,100,20.0,Bachelors,Scala,False,True,3,3,44.0,True,14.5,USD,184821,0.0,14.9,9.4,5,False,0.0,7.3
Data Scientist,Senior,Full-time,M,US,US,Media,0,11.7,Masters,Python,False,False,8,2,48.3,False,4.4,USD,146722,0.112,15.5,5.7,6,True,4.1,3.9
Data Analyst,Lead,Full-time,L,US,US,Technology,0,13.8,Bachelors,Python,False,True,10,3,44.7,True,11.6,USD,162358,0.0,13.6,7.0,5,False,8.1,6.6
LLM Engineer,Mid,Full-time,S,IN,IN,Technology,50,7.7,Bachelors,SQL,True,False,7,1,46.7,True,7.1,INR,51506,0.686,6.5,6.8,6,False,6.5,4.9
Data Analyst,Senior,Contract,M,GB,GB,Finance,50,11.0,Masters,Python,False,False,6,3,44.3,True,19.8,GBP,76991,0.0,9.6,5.8,6,True,1.5,6.5
Research Scientist,Lead,Full-time,M,CA,US,Technology,100,12.2,Bachelors,Python,True,True,8,2,44.5,True,17.7,CAD,130595,0.163,18.7,7.5,7,True,0.0,4.5
Computer Vision Engineer,Mid,Full-time,L,US,US,Finance,0,8.2,Masters,Python,True,False,11,2,38.3,True,13.0,USD,188628,0.054,3.7,8.2,3,False,10.1,4.4
Data Engineer,Entry,Contract,M,FR,FR,Energy,100,0.9,Bootcamp,Python,False,True,1,1,30.1,True,15.3,EUR,40015,0.005,6.4,8.8,3,False,13.4,4.7
AI Engineer,Mid,Full-time,S,CA,CA,Technology,0,5.0,PhD,R,True,False,6,3,45.3,True,9.8,CAD,109850,0.16,8.5,10.0,4,False,6.3,1.0
Data Analyst,Mid,Full-time,M,AU,AU,Finance,0,8.1,Masters,Python,False,False,9,3,39.7,False,1.2,AUD,75669,0.0,9.6,6.4,5,False,9.4,6.2
Data Analyst,Entry,Full-time,S,IN,IN,Technology,0,0.6,Bachelors,Julia,False,False,7,1,45.5,False,1.3,INR,16085,0.0,9.4,6.4,5,True,15.5,8.5
Data Engineer,Senior,Full-time,M,US,US,Technology,0,6.8,Bachelors,Python,False,False,2,1,45.9,True,17.7,USD,148427,0.103,11.6,4.9,6,False,19.4,6.6
MLOps Engineer,Mid,Full-time,M,US,US,Technology,50,6.4,Masters,SQL,False,False,7,1,46.9,False,0.0,USD,107369,0.13,17.3,5.9,6,True,10.6,4.4
Machine Learning Engineer,Entry,Full-time,S,BR,BR,Consulting,100,0.6,Masters,Python,True,False,8,2,45.5,True,10.5,BRL,31370,0.205,2.9,7.0,4,False,10.7,2.8
LLM Engineer,Mid,Contract,L,US,US,Finance,0,6.8,PhD,SQL,True,False,9,1,48.8,False,3.6,USD,220040,0.0,6.3,5.5,4,False,13.4,5.0
Analytics Engineer,Mid,Full-time,M,US,US,Finance,100,7.4,Masters,Python,False,False,12,4,34.0,False,1.1,USD,124490,0.169,8.3,8.7,7,False,15.2,6.5
AI Engineer,Entry,Full-time,M,US,US,Media,100,3.2,Masters,SQL,True,False,7,0,42.1,True,6.0,USD,119651,0.0,2.0,7.6,3,False,16.2,4.2
Machine Learning Engineer,Mid,Full-time,L,AU,AU,Technology,100,6.7,Masters,Python,True,True,12,2,51.8,True,5.8,AUD,117970,0.036,9.9,6.2,3,False,13.5,6.0
AI Engineer,Mid,Full-time,L,CA,CA,Technology,0,8.1,Bootcamp,Python,True,False,6,3,57.6,True,17.4,CAD,108407,0.011,12.4,6.9,2,False,7.3,5.1
